tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID
2023-10-20 16:39,2023-10-20 17:32,1,5.6,169,51
2023-10-20 16:50,2023-10-20 17:10,1,2.5,247,168
2023-10-20 16:57,2023-10-20 17:45,1,10.7,247,134
2023-10-20 16:57,2023-10-20 17:19,1,0.3,78,78
2023-10-20 17:10,2023-10-20 17:11,2,0,168,168
2023-10-20 17:13,2023-10-20 17:14,3,0,168,168
2023-10-20 17:36,2023-10-20 17:36,1,0,168,168
2023-10-20 17:03,2023-10-20 17:37,2,3.47,242,47
2023-10-20 17:51,2023-10-20 17:58,1,0.9,242,242
2023-10-20 17:32,2023-10-20 19:03,1,14.4,159,225
2023-10-20 17:22,2023-10-20 17:34,1,1.4,250,248
2023-10-20 17:45,2023-10-20 18:37,1,8.1,213,127
2023-10-20 18:41,2023-10-20 18:57,1,2.2,169,159
2023-10-20 18:42,2023-10-20 19:22,1,3.9,250,167
2023-10-20 18:12,2023-10-20 19:08,1,10.1,81,167
2023-10-20 18:22,2023-10-20 20:01,1,14.6,51,61
2023-10-20 18:10,2023-10-20 19:34,1,8.8,174,235
2023-10-20 18:54,2023-10-20 20:07,1,8.8,20,262
2023-10-20 19:02,2023-10-20 20:03,1,13.4,241,76
2023-10-20 19:07,2023-10-20 20:28,1,6.4,242,209
2023-10-20 20:49,2023-10-20 21:04,2,1.6,18,241
2023-10-20 20:22,2023-10-20 20:22,2,0,47,47
2023-10-20 20:22,2023-10-20 20:22,2,0,47,47
2023-10-20 22:50,2023-10-20 22:50,0,0,168,168
2023-10-20 23:10,2023-10-20 23:10,1,0,168,168
2023-10-21 0:28,2023-10-21 1:08,1,18.43,47,216
2023-10-21 1:53,2023-10-21 2:01,1,1.11,213,213
2023-10-21 1:53,2023-10-21 2:01,1,1.11,213,213
2023-10-21 1:48,2023-10-21 1:55,1,2,20,185
2023-10-21 2:55,2023-10-21 2:55,1,0,247,247
2023-10-21 4:27,2023-10-21 4:35,1,1.78,168,167
2023-10-21 4:18,2023-10-21 4:37,1,6.89,168,138
2023-10-21 4:42,2023-10-21 4:42,1,0,168,168
2023-10-21 4:53,2023-10-21 5:06,1,4.2,168,179
2023-10-21 5:24,2023-10-21 5:38,1,3.8,247,212
2023-10-21 5:50,2023-10-21 5:55,1,0.8,3,32
2023-10-21 6:51,2023-10-21 7:08,1,0,81,185
2023-10-21 6:18,2023-10-21 7:03,1,7.6,167,246
2023-10-21 6:43,2023-10-21 7:18,1,0,51,100
2023-10-21 7:16,2023-10-21 7:43,1,0,159,254
2023-10-21 7:42,2023-10-21 8:00,1,7.8,242,42
2023-10-21 8:07,2023-10-21 9:10,1,0,241,89
2023-10-21 8:31,2023-10-21 9:26,1,26.7,94,55
2023-10-21 8:53,2023-10-21 9:16,1,6.1,185,159
2023-10-21 8:43,2023-10-21 8:58,1,3.5,94,247
2023-10-21 8:36,2023-10-21 8:38,1,0.65,242,182
2023-10-21 8:36,2023-10-21 9:06,1,9.76,169,100
2023-10-21 8:36,2023-10-21 9:06,1,9.76,169,100
2023-10-21 8:24,2023-10-21 9:01,1,0,51,41
2023-10-21 8:19,2023-10-21 8:42,1,8.38,168,226
2023-10-21 8:57,2023-10-21 9:53,1,19.3,235,265
2023-10-21 8:34,2023-10-21 8:53,1,1.5,220,18
2023-10-21 8:34,2023-10-21 9:13,1,18.2,169,265
2023-10-21 8:04,2023-10-21 8:30,1,8.1,168,4
2023-10-21 9:46,2023-10-21 10:33,1,11.8,78,249
2023-10-21 9:14,2023-10-21 9:37,1,4.8,159,174
2023-10-21 9:54,2023-10-21 10:25,1,4.6,51,174
2023-10-21 9:02,2023-10-21 9:32,1,2.7,78,159
2023-10-21 9:40,2023-10-21 10:26,1,10.5,168,35
2023-10-21 10:42,2023-10-21 10:44,1,0.28,69,247
2023-10-21 10:36,2023-10-21 11:15,1,0,167,76
2023-10-21 10:02,2023-10-21 10:07,1,0.3,51,51
2023-10-21 10:39,2023-10-21 10:58,1,3.8,248,81
2023-10-21 10:15,2023-10-21 10:47,1,4.9,168,238
2023-10-21 10:12,2023-10-21 10:35,1,3.6,208,254
2023-10-21 10:43,2023-10-21 11:31,1,10,259,41
2023-10-21 11:25,2023-10-21 11:38,1,1.7,247,42
2023-10-21 11:48,2023-10-21 12:16,1,0,220,239
2023-10-21 11:08,2023-10-21 11:13,1,0.3,51,51
2023-10-21 11:08,2023-10-21 11:19,1,1.98,78,47
2023-10-21 11:13,2023-10-21 11:13,4,0,126,126
2023-10-21 11:45,2023-10-21 12:22,1,0,220,80
2023-10-21 11:11,2023-10-21 11:33,1,9.5,168,237
2023-10-21 11:16,2023-10-21 12:04,1,0,213,117
2023-10-21 11:30,2023-10-21 12:15,1,7.3,94,248
2023-10-21 11:54,2023-10-21 12:07,1,2,185,250
2023-10-21 11:14,2023-10-21 11:47,1,9.9,235,186
2023-10-21 12:40,2023-10-21 13:11,1,0,168,193
2023-10-21 12:50,2023-10-21 13:11,1,0,220,239
2023-10-21 12:03,2023-10-21 14:19,1,25.1,51,230
2023-10-21 12:30,2023-10-21 12:51,1,2.3,247,78
2023-10-21 12:21,2023-10-21 12:50,1,10.02,168,254
2023-10-21 12:48,2023-10-21 13:56,1,19.1,182,228
2023-10-21 12:36,2023-10-21 13:23,1,13.1,169,65
2023-10-21 12:42,2023-10-21 13:20,1,12.3,200,90
2023-10-21 12:32,2023-10-21 12:47,1,5,47,183
2023-10-21 12:26,2023-10-21 13:02,1,5.3,169,41
2023-10-21 12:59,2023-10-21 13:21,1,2.3,247,116
2023-10-21 12:15,2023-10-21 12:17,1,0,119,119
2023-10-21 12:19,2023-10-21 12:33,1,2.45,119,167
2023-10-21 13:33,2023-10-21 13:45,1,1.68,169,47
2023-10-21 13:00,2023-10-21 13:14,1,1.9,69,159
2023-10-21 13:43,2023-10-21 14:14,1,5.2,213,41
2023-10-21 13:08,2023-10-21 14:19,1,8.7,254,37
2023-10-21 13:32,2023-10-21 14:52,1,9.4,213,50
2023-10-21 13:56,2023-10-21 14:31,1,8.5,81,247
2023-10-21 14:14,2023-10-21 14:28,1,2.49,235,116
2023-10-21 14:17,2023-10-21 14:17,1,0,247,247
2023-10-21 14:02,2023-10-21 14:17,1,0.2,213,3
2023-10-21 14:12,2023-10-21 14:39,1,1.9,147,78
2023-10-21 14:41,2023-10-21 15:03,1,5.9,159,220
2023-10-21 14:10,2023-10-21 14:46,1,5.8,167,50
2023-10-21 14:51,2023-10-21 15:13,1,3,250,78
2023-10-21 14:43,2023-10-21 14:49,1,1.35,136,235
2023-10-21 15:09,2023-10-21 15:10,1,0,254,254
2023-10-21 15:24,2023-10-21 16:12,1,2.1,254,185
2023-10-21 15:24,2023-10-21 16:08,1,5.4,169,254
2023-10-21 16:16,2023-10-21 16:27,2,1.59,47,169
2023-10-21 16:16,2023-10-21 16:37,1,5,213,183
2023-10-21 16:42,2023-10-21 17:05,1,5,250,51
2023-10-21 16:28,2023-10-21 16:59,1,4.2,94,168
2023-10-21 16:05,2023-10-21 16:30,1,6.3,182,116
2023-10-21 16:21,2023-10-21 17:08,1,10.6,51,41
2023-10-21 16:20,2023-10-21 16:45,1,6.3,254,159
2023-10-21 17:47,2023-10-21 17:47,1,0.01,168,168
2023-10-21 17:47,2023-10-21 17:47,1,0.01,168,168
2023-10-21 17:09,2023-10-21 17:43,1,9,119,68
2023-10-21 17:52,2023-10-21 18:13,1,1.6,78,247
2023-10-21 17:16,2023-10-21 17:49,1,5.9,213,41
2023-10-21 18:07,2023-10-21 18:24,1,3,69,241
2023-10-21 18:22,2023-10-21 18:34,1,1.1,119,235
2023-10-21 18:49,2023-10-21 19:04,1,1.5,159,42
2023-10-21 19:57,2023-10-21 20:06,1,1.2,213,212
2023-10-21 19:07,2023-10-21 19:14,2,0.59,168,168
2023-10-21 19:07,2023-10-21 19:14,2,0.59,168,168
2023-10-21 20:13,2023-10-21 20:35,1,0,167,259
2023-10-21 20:45,2023-10-21 21:00,1,3.2,213,168
2023-10-21 20:22,2023-10-21 20:45,1,3.6,185,247
2023-10-21 20:43,2023-10-21 20:56,3,0.26,182,182
2023-10-21 20:43,2023-10-21 20:56,3,0.26,182,242
2023-10-21 20:56,2023-10-21 20:59,4,0.08,159,159
2023-10-21 21:46,2023-10-21 21:47,2,0,168,168
2023-10-21 21:47,2023-10-21 21:48,1,0,168,168
2023-10-21 21:48,2023-10-21 21:48,1,0,168,168
2023-10-21 21:52,2023-10-21 21:53,2,0,168,168
2023-10-21 21:22,2023-10-21 21:47,1,2.7,3,18
2023-10-21 21:55,2023-10-21 21:57,1,0.01,167,167
2023-10-21 21:55,2023-10-21 21:57,1,0.01,167,167
2023-10-21 21:38,2023-10-24 8:54,1,1.16,213,32
2023-10-21 21:06,2023-10-21 21:27,1,4.04,247,239
2023-10-21 21:35,2023-10-21 21:35,1,0,168,168
2023-10-21 22:07,2023-10-21 22:47,1,16.1,78,35
2023-10-21 22:38,2023-10-21 22:53,1,2.4,69,182
2023-10-21 22:02,2023-10-21 22:21,1,6,241,152
2023-10-21 22:19,2023-10-21 22:19,1,0,168,168
2023-10-21 23:20,2023-10-21 23:32,1,1.5,159,212
2023-10-22 0:05,2023-10-22 0:11,1,1.1,168,74
2023-10-22 1:09,2023-10-22 1:15,1,1.18,169,78
2023-10-22 1:16,2023-10-22 1:18,1,0.38,20,20
2023-10-22 1:50,2023-10-22 2:12,1,14.67,168,216
2023-10-22 1:58,2023-10-22 1:58,1,0,20,20
2023-10-22 1:53,2023-10-22 1:53,1,0,159,159
2023-10-22 2:40,2023-10-22 2:53,1,0,167,250
2023-10-22 3:47,2023-10-22 3:50,1,0.41,212,248
2023-10-22 3:54,2023-10-22 4:17,2,1.41,248,248
2023-10-22 3:10,2023-10-22 3:13,2,1.01,247,116
2023-10-22 4:18,2023-10-22 4:18,1,0,248,264
2023-10-22 5:26,2023-10-22 5:35,1,0,212,212
2023-10-22 5:12,2023-10-22 5:19,1,1.91,247,47
2023-10-22 6:52,2023-10-22 7:00,1,6.09,213,173
2023-10-22 6:30,2023-10-22 6:51,1,0.5,81,3
2023-10-22 6:40,2023-10-22 6:45,1,1.39,247,116
2023-10-22 7:13,2023-10-22 7:41,1,0,240,238
2023-10-22 7:51,2023-10-22 8:25,1,15.2,78,62
2023-10-22 7:14,2023-10-22 7:40,1,7.9,136,237
2023-10-22 7:10,2023-10-22 7:42,1,3.3,119,242
2023-10-22 7:56,2023-10-22 8:25,1,2.5,259,241
2023-10-22 7:46,2023-10-22 8:16,1,0,78,230
2023-10-22 7:53,2023-10-22 8:50,1,15.4,168,35
2023-10-22 8:23,2023-10-22 8:37,1,0,69,74
2023-10-22 8:39,2023-10-22 9:12,1,0,51,161
2023-10-22 8:05,2023-10-22 8:42,1,4.6,259,235
2023-10-22 8:56,2023-10-22 9:54,1,8.7,47,152
2023-10-22 8:03,2023-10-22 8:41,1,13.4,119,222
2023-10-22 8:25,2023-10-22 9:09,1,10.8,51,193
2023-10-22 8:31,2023-10-22 9:38,1,8.3,182,116
2023-10-22 8:59,2023-10-22 9:55,1,6.9,213,230
2023-10-22 8:16,2023-10-22 8:41,1,5.9,32,116
2023-10-22 8:56,2023-10-22 9:34,1,0,250,215
2023-10-22 8:27,2023-10-22 8:48,1,4.3,259,248
2023-10-22 8:49,2023-10-22 8:59,1,1.3,182,213
2023-10-22 8:59,2023-10-22 9:18,1,2.6,213,247
2023-10-22 9:16,2023-10-22 9:22,1,0,47,69
2023-10-22 9:38,2023-10-22 10:07,1,18.83,185,132
2023-10-22 9:01,2023-10-22 9:15,1,2,81,259
2023-10-22 9:39,2023-10-22 10:10,1,7.4,51,42
2023-10-22 9:48,2023-10-22 10:19,1,7.8,51,41
2023-10-22 9:22,2023-10-22 9:29,1,5.65,250,53
2023-10-22 9:31,2023-10-22 10:06,1,10.9,51,166
2023-10-22 9:22,2023-10-22 9:51,1,6.5,167,161
2023-10-22 9:39,2023-10-22 9:54,1,1.4,167,168
2023-10-22 9:28,2023-10-22 10:14,1,18.2,220,10
2023-10-22 10:17,2023-10-22 10:36,1,4,159,250
2023-10-22 10:27,2023-10-22 10:28,1,0,182,182
2023-10-22 11:27,2023-10-22 11:27,1,0,168,168
2023-10-22 11:19,2023-10-22 11:44,1,4.9,259,47
2023-10-22 11:46,2023-10-22 12:34,1,3.4,47,41
2023-10-22 11:20,2023-10-22 11:23,1,3,220,116
2023-10-22 10:58,2023-10-22 11:38,1,9.48,18,239
2023-10-22 11:11,2023-10-22 11:31,4,11.62,184,265
2023-10-22 11:18,2023-10-22 11:40,1,1.4,248,159
2023-10-22 12:00,2023-10-22 12:27,1,7.8,247,51
2023-10-22 12:43,2023-10-22 12:55,1,0.8,235,235
2023-10-22 12:59,2023-10-22 13:34,1,15.26,254,230
2023-10-22 13:04,2023-10-22 13:11,1,1.62,168,74
2023-10-22 13:07,2023-10-22 13:19,1,1,147,60
2023-10-22 13:01,2023-10-22 14:29,1,17.9,119,205
2023-10-22 13:35,2023-10-22 13:58,1,5.8,81,250
2023-10-22 13:00,2023-10-22 13:03,2,0.65,240,174
2023-10-22 14:29,2023-10-22 15:04,1,9.35,159,79
2023-10-22 14:37,2023-10-22 14:39,1,0,168,168
2023-10-22 14:09,2023-10-22 14:57,1,5.7,69,254
2023-10-22 14:19,2023-10-22 14:43,1,2.4,69,241
2023-10-22 14:13,2023-10-22 14:29,1,1.3,174,241
2023-10-22 14:09,2023-10-22 14:42,1,4.6,254,47
2023-10-22 14:20,2023-10-22 14:52,1,4.3,32,168
2023-10-22 15:15,2023-10-22 15:23,1,1,168,159
2023-10-22 15:43,2023-10-22 16:17,1,4.9,47,259
2023-10-22 15:55,2023-10-22 16:23,1,6.7,200,213
2023-10-22 15:48,2023-10-22 16:42,1,5.1,254,159
2023-10-22 16:32,2023-10-22 16:42,1,0,51,254
2023-10-22 16:40,2023-10-22 16:44,1,0.6,247,42
2023-10-22 17:54,2023-10-22 18:28,1,0,51,169
2023-10-22 18:53,2023-10-22 18:59,1,1.2,212,236
2023-10-22 18:51,2023-10-22 19:25,1,4,47,183
2023-10-22 18:12,2023-10-22 18:35,1,2.6,241,242
2023-10-22 19:05,2023-10-22 19:06,1,0,254,254
2023-10-22 19:53,2023-10-22 20:14,1,2.8,169,168
2023-10-22 20:33,2023-10-22 20:35,1,0,235,235
2023-10-22 20:33,2023-10-22 20:35,1,0,235,235
2023-10-22 20:41,2023-10-22 20:42,1,0,235,235
2023-10-22 20:41,2023-10-22 20:42,1,0,235,235
2023-10-22 20:25,2023-10-22 20:30,3,0.9,69,159
2023-10-22 20:34,2023-10-22 20:59,1,4.1,185,247
2023-10-22 21:01,2023-10-22 21:01,1,0,254,254
2023-10-22 22:11,2023-10-22 22:31,1,6,241,152
2023-10-22 22:56,2023-10-22 23:06,1,7.73,208,64
2023-10-22 22:56,2023-10-22 23:06,1,7.73,208,19
2023-10-22 23:02,2023-10-22 23:18,3,2.9,167,244
2023-10-22 23:03,2023-10-22 23:04,1,0,169,169
2023-10-23 0:08,2023-10-23 0:26,1,8.81,60,239
2023-10-23 1:58,2023-10-23 1:58,1,0,94,94
2023-10-23 3:56,2023-10-23 4:29,1,20.6,212,86
2023-10-23 4:50,2023-10-23 5:48,1,11.2,254,170
2023-10-23 4:51,2023-10-23 5:17,1,9.9,18,246
2023-10-23 4:49,2023-10-23 5:17,1,7.1,51,116
2023-10-23 4:58,2023-10-23 5:39,1,7,182,239
2023-10-23 4:43,2023-10-23 5:27,1,13.1,147,228
2023-10-23 4:36,2023-10-23 5:42,1,10.9,259,140
2023-10-23 4:46,2023-10-23 5:46,1,11.4,254,48
2023-10-23 4:28,2023-10-23 5:03,1,7,235,22
2023-10-23 4:39,2023-10-23 5:11,1,12,235,130
2023-10-23 4:41,2023-10-23 4:55,1,1.2,168,41
2023-10-23 5:39,2023-10-23 6:21,1,17.9,78,150
2023-10-23 5:13,2023-10-23 6:02,1,11,169,231
2023-10-23 5:25,2023-10-23 6:07,1,9.6,167,87
2023-10-23 5:03,2023-10-23 5:56,1,9.1,213,249
2023-10-23 5:17,2023-10-23 6:04,1,8,182,161
2023-10-23 5:28,2023-10-23 6:52,1,12,182,77
2023-10-23 5:12,2023-10-23 5:58,1,5,47,236
2023-10-23 5:29,2023-10-23 6:03,1,2,235,42
2023-10-23 5:47,2023-10-23 6:22,1,5.4,69,140
2023-10-23 6:37,2023-10-23 7:21,1,9.2,208,143
2023-10-23 6:42,2023-10-23 6:44,0,0.2,168,168
2023-10-23 6:37,2023-10-23 7:03,1,0,213,139
2023-10-23 6:49,2023-10-23 8:56,1,8.3,167,107
2023-10-23 6:18,2023-10-23 7:11,1,0,32,37
2023-10-23 6:35,2023-10-23 7:24,1,0.6,47,261
2023-10-23 6:50,2023-10-23 7:34,1,2.9,51,69
2023-10-23 6:46,2023-10-23 7:37,1,1.8,51,69
2023-10-23 6:26,2023-10-23 6:26,1,0,47,69
2023-10-23 6:57,2023-10-23 7:46,1,6,213,226
2023-10-23 6:23,2023-10-23 7:45,1,14.8,51,65
2023-10-23 6:29,2023-10-23 7:58,1,6.7,51,33
2023-10-23 6:19,2023-10-23 6:50,1,4.9,185,168
2023-10-23 6:07,2023-10-23 8:04,0,80.2,235,265
2023-10-23 6:39,2023-10-23 7:28,1,2,51,42
2023-10-23 7:52,2023-10-23 9:07,1,0.3,241,97
2023-10-23 7:24,2023-10-23 7:43,1,4.72,168,241
2023-10-23 7:07,2023-10-23 8:10,1,6.1,126,41
2023-10-23 7:23,2023-10-23 8:04,1,3.9,213,41
2023-10-23 7:07,2023-10-23 7:45,1,1,182,168
2023-10-23 7:50,2023-10-23 8:06,1,1.1,168,42
2023-10-23 7:22,2023-10-23 8:05,1,8.3,136,239
2023-10-23 7:26,2023-10-23 7:43,0,2.6,18,69
2023-10-23 7:28,2023-10-23 8:00,1,5.2,69,140
2023-10-23 7:00,2023-10-23 7:30,1,6.9,159,107
2023-10-23 7:27,2023-10-23 8:16,1,5.2,167,136
2023-10-23 7:46,2023-10-23 7:54,1,1.1,242,185
2023-10-23 7:47,2023-10-23 8:10,1,1.4,69,159
2023-10-23 7:27,2023-10-23 7:42,1,0.7,18,78
2023-10-23 8:31,2023-10-23 9:02,1,0,78,197
2023-10-23 8:28,2023-10-23 9:26,1,0,254,236
2023-10-23 8:40,2023-10-23 8:53,1,2.2,241,127
2023-10-23 8:27,2023-10-23 9:02,1,10.9,174,239
2023-10-23 8:57,2023-10-23 9:32,1,0,69,140
2023-10-23 8:19,2023-10-23 8:25,1,0.71,167,167
2023-10-23 8:31,2023-10-23 8:44,1,2.3,212,168
2023-10-23 8:55,2023-10-23 9:16,1,3.2,168,244
2023-10-23 8:53,2023-10-23 9:27,1,5.7,69,229
2023-10-23 8:34,2023-10-23 8:52,1,2.3,254,185
2023-10-23 8:44,2023-10-23 9:28,1,10.4,51,262
2023-10-23 8:22,2023-10-23 8:58,1,2.7,241,247
2023-10-23 8:30,2023-10-23 8:42,1,2.2,254,51
2023-10-23 8:57,2023-10-23 10:26,1,16,254,107
2023-10-23 8:22,2023-10-23 8:49,1,9.5,183,223
2023-10-23 8:59,2023-10-23 9:55,1,10.9,220,233
2023-10-23 8:30,2023-10-23 8:48,1,2,78,248
2023-10-23 8:05,2023-10-23 8:42,1,5.2,168,140
2023-10-23 8:36,2023-10-23 9:33,1,11.1,167,231
2023-10-23 8:29,2023-10-23 8:29,1,0,78,78
2023-10-23 8:29,2023-10-23 8:29,1,0,78,78
2023-10-23 9:18,2023-10-23 9:38,3,8.23,250,138
2023-10-23 9:02,2023-10-23 9:38,1,6.1,213,238
2023-10-23 9:22,2023-10-23 10:13,1,19,94,61
2023-10-23 9:56,2023-10-23 10:28,1,12.5,213,76
2023-10-23 9:19,2023-10-23 9:57,1,8.1,250,141
2023-10-23 9:25,2023-10-23 9:44,1,1.8,78,18
2023-10-23 9:59,2023-10-23 10:07,1,0.4,174,18
2023-10-23 9:00,2023-10-23 9:16,1,2.2,167,169
2023-10-23 9:36,2023-10-23 10:02,1,6.6,241,220
2023-10-23 9:10,2023-10-23 9:23,1,0.9,69,69
2023-10-23 9:15,2023-10-23 10:58,1,13.6,212,234
2023-10-23 9:58,2023-10-23 10:42,1,7.1,69,68
2023-10-23 9:08,2023-10-23 9:47,1,11.8,213,215
2023-10-23 9:11,2023-10-23 9:52,1,1,213,10
2023-10-23 10:25,2023-10-23 11:03,1,0,242,238
2023-10-23 10:15,2023-10-23 10:44,2,8.4,199,164
2023-10-23 10:04,2023-10-23 10:20,1,2.6,69,244
2023-10-23 10:42,2023-10-23 10:57,1,1.7,169,167
2023-10-23 10:39,2023-10-23 11:19,2,0,220,197
2023-10-23 10:45,2023-10-23 11:11,1,3.4,242,94
2023-10-23 10:48,2023-10-23 11:23,1,11.9,51,140
2023-10-23 10:47,2023-10-23 11:00,1,4,18,167
2023-10-23 10:16,2023-10-23 10:39,1,9.2,3,74
2023-10-23 10:51,2023-10-23 11:21,1,8.6,69,254
2023-10-23 10:28,2023-10-23 10:53,1,4.9,168,140
2023-10-23 10:21,2023-10-23 10:42,1,4.1,254,242
2023-10-23 10:55,2023-10-23 11:12,1,1.9,242,250
2023-10-23 10:12,2023-10-23 10:25,1,1.6,241,254
2023-10-23 10:51,2023-10-23 11:15,1,4.2,18,242
2023-10-23 10:34,2023-10-23 11:15,1,9.6,136,50
2023-10-23 10:49,2023-10-23 11:15,1,7.3,169,50
2023-10-23 10:34,2023-10-23 10:47,1,0.5,183,242
2023-10-23 10:59,2023-10-23 11:14,1,1.9,208,242
2023-10-23 11:23,2023-10-23 11:51,1,9.9,20,260
2023-10-23 11:12,2023-10-23 11:43,1,0,241,50
2023-10-23 11:00,2023-10-23 11:44,1,7.6,136,142
2023-10-23 11:56,2023-10-23 12:33,1,19,60,10
2023-10-23 11:30,2023-10-23 11:36,1,0.6,47,78
2023-10-23 11:49,2023-10-23 11:54,1,0.9,168,264
2023-10-23 11:13,2023-10-23 11:50,1,3.7,242,47
2023-10-23 11:46,2023-10-23 11:54,1,1.1,174,32
2023-10-23 11:55,2023-10-23 12:20,1,5.2,213,243
2023-10-23 11:50,2023-10-23 12:23,1,3.3,213,159
2023-10-23 11:33,2023-10-23 11:45,1,4.1,51,46
2023-10-23 11:06,2023-10-23 11:31,1,4,250,51
2023-10-23 11:30,2023-10-23 11:51,1,4.7,51,248
2023-10-23 11:08,2023-10-23 11:59,1,12.9,235,33
2023-10-23 11:26,2023-10-23 11:45,1,4.7,242,81
2023-10-23 11:54,2023-10-23 12:34,1,13.7,259,170
2023-10-23 11:05,2023-10-23 11:48,1,5.4,208,78
2023-10-23 11:22,2023-10-23 11:35,1,1.2,250,213
2023-10-23 11:58,2023-10-23 12:19,3,5.77,247,238
2023-10-23 12:59,2023-10-23 13:26,1,5.5,119,3
2023-10-23 12:20,2023-10-23 12:53,1,13,259,50
2023-10-23 12:49,2023-10-23 13:16,1,4.4,169,74
2023-10-23 12:08,2023-10-23 12:24,1,2.6,167,78
2023-10-23 12:27,2023-10-23 12:55,1,3.2,51,174
2023-10-23 12:26,2023-10-23 12:49,1,4.4,208,78
2023-10-23 12:20,2023-10-23 12:47,1,6.8,242,168
2023-10-23 12:12,2023-10-23 12:33,1,2.1,247,168
2023-10-23 12:11,2023-10-23 13:03,1,6,235,43
2023-10-23 12:40,2023-10-23 13:58,1,7.7,69,137
2023-10-23 12:30,2023-10-23 12:52,1,6.7,242,75
2023-10-23 12:29,2023-10-23 13:07,1,16.7,94,36
2023-10-23 12:43,2023-10-23 13:20,1,10.3,168,97
2023-10-23 13:16,2023-10-23 13:41,1,9.71,199,234
2023-10-23 13:57,2023-10-23 14:25,2,4.8,20,42
2023-10-23 13:40,2023-10-23 13:57,1,3.4,47,126
2023-10-23 13:11,2023-10-23 14:06,1,20.4,136,222
2023-10-23 13:55,2023-10-23 14:16,1,1.1,248,78
2023-10-23 13:40,2023-10-23 13:59,1,2.2,235,244
2023-10-23 13:53,2023-10-23 14:43,1,11.7,185,170
2023-10-23 13:24,2023-10-23 14:21,1,6.6,119,116
2023-10-23 14:22,2023-10-23 14:53,1,8.2,60,238
2023-10-23 14:21,2023-10-23 14:34,1,1,78,94
2023-10-23 14:40,2023-10-23 15:14,1,5.6,69,238
2023-10-23 14:14,2023-10-23 16:19,1,25.1,182,55
2023-10-23 14:41,2023-10-23 15:27,1,8.6,213,164
2023-10-23 14:02,2023-10-23 15:47,1,2.8,159,152
2023-10-23 15:24,2023-10-23 15:41,1,2.15,247,42
2023-10-23 15:45,2023-10-23 16:34,1,11.76,168,97
2023-10-23 16:52,2023-10-23 16:54,1,0.08,69,69
2023-10-23 16:52,2023-10-23 16:54,1,0.08,69,69
2023-10-23 15:04,2023-10-23 15:41,1,7.9,254,119
2023-10-23 15:57,2023-10-23 16:57,1,15.5,51,113
2023-10-23 15:47,2023-10-23 17:09,1,16.2,20,25
2023-10-23 16:23,2023-10-23 17:07,1,0,254,95
2023-10-23 16:00,2023-10-23 16:57,1,0,247,134
2023-10-23 16:31,2023-10-23 17:05,1,8.9,169,51
2023-10-23 16:20,2023-10-23 16:24,2,0.8,247,247
2023-10-23 16:33,2023-10-23 17:39,1,5.7,168,185
2023-10-23 17:26,2023-10-23 19:01,1,7.2,18,218
2023-10-23 17:33,2023-10-23 18:20,1,11.9,20,56
2023-10-23 18:44,2023-10-23 19:08,1,3.7,20,247
2023-10-23 18:28,2023-10-23 19:21,1,16.9,51,61
2023-10-23 19:08,2023-10-23 19:08,1,0.09,32,254
2023-10-23 19:10,2023-10-23 19:17,1,0.8,247,42
2023-10-23 21:52,2023-10-23 22:16,1,6.3,247,229
2023-10-23 21:32,2023-10-23 21:33,1,0,169,169
2023-10-23 21:32,2023-10-23 21:33,1,0,169,169
2023-10-23 22:02,2023-10-23 22:12,1,1.87,235,119
2023-10-23 22:28,2023-10-23 22:50,1,0.72,247,119
2023-10-23 23:45,2023-10-24 0:14,2,4.24,168,74
2023-10-23 23:53,2023-10-24 0:02,1,1.51,159,248
2023-10-24 0:01,2023-10-24 0:17,1,1.96,159,42
2023-10-24 1:05,2023-10-24 1:22,1,7.64,220,147
2023-10-24 3:57,2023-10-24 4:39,1,13.9,51,83
2023-10-24 3:20,2023-10-24 3:28,1,1.3,168,41
2023-10-24 4:53,2023-10-24 5:22,1,0,69,65
2023-10-24 4:11,2023-10-24 4:43,1,16.9,235,14
2023-10-24 4:44,2023-10-24 5:51,1,11.2,254,170
2023-10-24 4:48,2023-10-24 5:21,1,13.7,18,25
2023-10-24 4:46,2023-10-24 5:12,1,0,254,226
2023-10-24 4:07,2023-10-24 4:39,1,14.8,119,131
2023-10-24 4:23,2023-10-24 5:00,1,12.1,185,186
2023-10-24 4:21,2023-10-24 4:47,1,18,174,203
2023-10-24 4:24,2023-10-24 4:43,1,10.5,183,229
2023-10-24 4:36,2023-10-24 5:09,1,6.3,78,43
2023-10-24 4:50,2023-10-24 5:01,1,1.1,168,41
2023-10-24 4:23,2023-10-24 4:23,1,0,213,213
2023-10-24 4:36,2023-10-24 5:01,1,0.9,168,159
2023-10-24 4:25,2023-10-24 5:03,1,9.1,235,137
2023-10-24 4:20,2023-10-24 4:25,1,1.17,235,119
2023-10-24 5:34,2023-10-24 6:02,1,10.3,212,142
2023-10-24 5:22,2023-10-24 5:31,1,1.3,247,74
2023-10-24 5:55,2023-10-24 5:56,1,0,126,126
2023-10-24 5:10,2023-10-24 5:36,1,6.1,182,263
2023-10-24 5:02,2023-10-24 5:37,1,10.4,254,141
2023-10-24 5:29,2023-10-24 5:43,1,2.6,235,42
2023-10-24 5:55,2023-10-24 7:09,1,14.9,18,97
2023-10-24 5:44,2023-10-24 6:23,1,19.8,212,177
