time,passenger_count,trip_distance,trip_duration,PULocationID,DOLocationID,demand_count,hour,time_of_day,day_of_week,is_weekend,day_of_month,month,lag_3h,lag_6h,lag_12h,ewma_3h,ewma_6h,ewma_12h
2023-09-03 17:00:00,1.0,2.67,13.0,18.0,116.0,3.0,17,Evening,0,0,3,09,4.0,3.0,2.0,3.838746288305729,4.104673613629948,4.127958662254459
2023-09-03 18:00:00,3.0,3.16,17.0,213.0,167.0,3.0,18,Evening,0,0,3,09,3.0,6.0,2.0,3.4193731441528645,3.7890525811642486,3.9544265603691575
2023-09-03 19:00:00,1.0,2.86,16.0,248.0,32.0,3.0,19,Evening,0,0,3,09,4.0,4.0,3.0,3.209686572076432,3.563608986545892,3.8075917049277486
2023-09-03 20:00:00,1.0,0.56,6.0,212.0,167.0,1.0,20,Evening,0,0,3,09,3.0,4.0,11.0,3.104843286038216,3.40257784753278,3.6833468272465564
2023-09-03 21:00:00,1.0,1.3199999999999998,7.5,168.0,18.0,4.0,21,Evening,0,0,3,09,3.0,3.0,6.0,2.052421643019108,2.716127033951986,3.270524238439394
2023-09-03 22:00:00,1.5,3.45,13.5,69.0,126.0,2.0,22,Night,0,0,3,09,3.0,4.0,7.0,3.026210821509554,3.0829478813942757,3.3827512786794873
2023-09-03 23:00:00,1.0,0.81,5.0,32.0,32.0,5.0,23,Night,0,0,3,09,1.0,3.0,3.0,2.5131054107547772,2.773534200995911,3.170020312728797
2023-09-04 00:00:00,2.5,8.29,20.5,168.0,45.0,2.0,0,Night,1,0,4,09,4.0,3.0,6.0,3.7565527053773886,3.4096672864256505,3.451555649232059
2023-09-04 01:00:00,1.0,1.23,6.0,168.0,168.0,1.0,1,Night,1,0,4,09,2.0,3.0,4.0,2.8782763526886943,3.00690520458975,3.2282393955040503
2023-09-04 02:00:00,1.0,1.23,6.0,51.0,42.0,1.0,2,Night,1,0,4,09,5.0,1.0,4.0,1.9391381763443472,2.433503717564107,2.8854333346572734
2023-09-04 03:00:00,1.0,1.23,6.0,51.0,42.0,1.0,3,Night,1,0,4,09,2.0,4.0,3.0,1.4695690881721735,2.0239312268315053,2.595366667786924
2023-09-04 04:00:00,1.0,1.5,9.0,159.0,69.0,1.0,4,Night,1,0,4,09,1.0,2.0,4.0,1.2347845440860867,1.7313794477367894,2.349925641973551
2023-09-04 05:00:00,1.5,2.845,7.0,220.0,243.0,2.0,5,Night,1,0,4,09,1.0,5.0,3.0,1.1173922720430434,1.5224138912405638,2.14224477397762
2023-09-04 06:00:00,1.0,0.41,0.0,168.0,247.0,1.0,6,Morning,1,0,4,09,1.0,2.0,3.0,1.5586961360215217,1.6588670651718314,2.1203609625964477
2023-09-04 07:00:00,1.0,3.3000000000000003,12.0,168.0,42.0,2.0,7,Morning,1,0,4,09,1.0,1.0,3.0,1.2793480680107607,1.4706193322655938,1.9479977375816095
2023-09-04 08:00:00,1.0,4.15,18.5,20.0,42.0,6.0,8,Morning,1,0,4,09,2.0,1.0,1.0,1.6396740340053804,1.6218709516182812,1.9559980856459773
2023-09-04 09:00:00,1.0,11.149999999999999,25.5,126.0,14.0,6.0,9,Morning,1,0,4,09,1.0,1.0,4.0,3.81983701700269,2.8727649654416294,2.578152226315827
2023-09-04 10:00:00,1.0,4.7,17.0,18.0,32.0,11.0,10,Morning,1,0,4,09,2.0,1.0,2.0,4.909918508501345,3.7662606896011637,3.1045903453441617
2023-09-04 11:00:00,1.0,16.9,47.0,51.0,61.0,5.0,11,Morning,1,0,4,09,6.0,2.0,5.0,7.954959254250673,5.833043349715117,4.319268753752753
2023-09-04 12:00:00,1.0,4.98,18.0,247.0,3.0,11.0,12,Afternoon,1,0,4,09,6.0,1.0,2.0,6.477479627125336,5.595030964082227,4.423996637790791
2023-09-04 13:00:00,1.0,5.5,34.0,119.0,3.0,9.0,13,Afternoon,1,0,4,09,11.0,2.0,1.0,8.738739813562669,7.139307831487305,5.435689462746054
2023-09-04 14:00:00,1.0,4.0,29.0,3.0,254.0,5.0,14,Afternoon,1,0,4,09,5.0,6.0,1.0,8.869369906781333,7.670934165348075,5.984044930015892
2023-09-04 15:00:00,1.0,3.7,17.0,3.0,75.0,5.0,15,Afternoon,1,0,4,09,11.0,6.0,1.0,6.934684953390667,6.907810118105767,5.83265340232114
2023-09-04 16:00:00,1.0,6.3,19.0,94.0,59.0,3.0,16,Evening,1,0,4,09,9.0,11.0,1.0,5.967342476695333,6.362721512932691,5.704552878887118
2023-09-04 17:00:00,1.0,2.2,50.0,259.0,3.0,1.0,17,Evening,1,0,4,09,5.0,5.0,2.0,4.483671238347666,5.401943937809064,5.288467820596792
2023-09-04 18:00:00,1.0,2.2,50.0,51.0,42.0,1.0,18,Evening,1,0,4,09,5.0,11.0,1.0,2.741835619173833,4.144245669863618,4.6287035405049775
2023-09-04 19:00:00,2.0,3.46,14.5,147.0,51.0,2.0,19,Evening,1,0,4,09,3.0,9.0,2.0,1.8709178095869166,3.2458897641882984,4.070441457350365
2023-09-04 20:00:00,1.0,3.965,36.5,69.0,69.0,2.0,20,Evening,1,0,4,09,1.0,5.0,6.0,1.9354589047934583,2.889921260134499,3.751912002373386
2023-09-04 21:00:00,1.0,3.67,12.0,159.0,152.0,4.0,21,Evening,1,0,4,09,1.0,5.0,6.0,1.9677294523967293,2.6356580429532137,3.4823870789313265
2023-09-04 22:00:00,1.0,3.67,12.0,51.0,42.0,4.0,22,Night,1,0,4,09,2.0,3.0,11.0,2.9838647261983646,3.025470030680867,3.562019836018815
2023-09-04 23:00:00,1.0,3.67,12.0,51.0,42.0,4.0,23,Night,1,0,4,09,2.0,1.0,5.0,3.491932363099182,3.3039071647720477,3.629401399708228
2023-09-05 00:00:00,1.0,3.67,12.0,51.0,42.0,4.0,0,Night,2,0,5,09,4.0,1.0,11.0,3.745966181549591,3.5027908319800343,3.6864165689838853
2023-09-05 01:00:00,1.0,3.67,12.0,51.0,42.0,4.0,1,Night,2,0,5,09,4.0,2.0,9.0,3.8729830907747953,3.644850594271453,3.734660173755595
2023-09-05 02:00:00,1.0,3.67,12.0,51.0,42.0,4.0,2,Night,2,0,5,09,4.0,2.0,5.0,3.9364915453873977,3.746321853051038,3.7754816854855036
2023-09-05 03:00:00,1.0,3.67,12.0,51.0,42.0,4.0,3,Night,2,0,5,09,4.0,4.0,5.0,3.968245772693699,3.818801323607884,3.81002296464158
2023-09-05 04:00:00,1.0,14.5,41.0,18.0,55.0,5.0,4,Night,2,0,5,09,4.0,4.0,3.0,3.9841228863468494,3.8705723740056315,3.8392502008505676
2023-09-05 05:00:00,1.0,8.95,31.5,20.0,243.0,8.0,5,Night,2,0,5,09,4.0,4.0,1.0,4.492061443173425,4.193265981432594,4.017827093027403
2023-09-05 06:00:00,1.0,6.95,32.0,51.0,18.0,10.0,6,Morning,2,0,5,09,4.0,4.0,1.0,6.246030721586712,5.280904272451853,4.630469078715495
2023-09-05 07:00:00,1.0,3.81,23.0,168.0,242.0,13.0,7,Morning,2,0,5,09,5.0,4.0,2.0,8.123015360793357,6.629217337465609,5.456550758913111
2023-09-05 08:00:00,1.0,6.8,29.0,18.0,166.0,17.0,8,Morning,2,0,5,09,8.0,4.0,2.0,10.561507680396678,8.449440955332578,6.617081411388017
2023-09-05 09:00:00,1.0,4.15,30.5,51.0,18.0,20.0,9,Morning,2,0,5,09,10.0,4.0,4.0,13.78075384019834,10.892457825237555,8.214453501943707
2023-09-05 10:00:00,1.0,6.45,34.5,78.0,137.0,20.0,10,Morning,2,0,5,09,13.0,5.0,4.0,16.890376920099172,13.49461273231254,10.027614501644676
2023-09-05 11:00:00,1.0,7.2,37.0,69.0,168.0,25.0,11,Morning,2,0,5,09,17.0,8.0,4.0,18.445188460049586,15.35329480879467,11.561827655237803
2023-09-05 12:00:00,1.0,7.3,31.0,212.0,55.0,13.0,12,Afternoon,2,0,5,09,20.0,10.0,4.0,21.722594230024793,18.109496291996194,13.629238785201217
2023-09-05 13:00:00,1.0,8.6,34.5,51.0,75.0,12.0,13,Afternoon,2,0,5,09,20.0,13.0,4.0,17.3612971150124,16.64964020856871,13.532432818247184
2023-09-05 14:00:00,1.0,8.0,34.0,168.0,41.0,10.0,14,Afternoon,2,0,5,09,25.0,17.0,4.0,14.6806485575062,15.321171577549078,13.296673923132232
2023-09-05 15:00:00,1.0,5.5,37.0,168.0,42.0,3.0,15,Afternoon,2,0,5,09,13.0,20.0,4.0,12.3403242787531,13.800836841106484,12.789493319573427
2023-09-05 16:00:00,1.0,8.8,30.0,169.0,18.0,3.0,16,Evening,2,0,5,09,12.0,20.0,5.0,7.67016213937655,10.714883457933203,11.283417424254438
2023-09-05 17:00:00,1.0,5.155,23.5,242.0,41.0,8.0,17,Evening,2,0,5,09,10.0,25.0,8.0,5.335081069688275,8.51063104138086,10.009045512830678
2023-09-05 18:00:00,1.0,2.45,36.5,32.0,41.0,2.0,18,Evening,2,0,5,09,3.0,13.0,10.0,6.667540534844138,8.364736458129185,9.699961587779804
2023-09-05 19:00:00,1.0,15.7,39.0,254.0,205.0,1.0,19,Evening,2,0,5,09,3.0,12.0,13.0,4.333770267422069,6.546240327235132,8.515352112736757
2023-09-05 20:00:00,1.0,13.6,27.0,247.0,28.0,3.0,20,Evening,2,0,5,09,8.0,10.0,17.0,2.6668851337110344,4.9616002337393805,7.35914409539264
2023-09-05 21:00:00,1.0,10.12,20.0,119.0,33.0,3.0,21,Evening,2,0,5,09,2.0,3.0,20.0,2.833442566855517,4.401143024099557,6.688506542255311
2023-09-05 22:00:00,1.0,8.68,25.5,247.0,42.0,4.0,22,Night,2,0,5,09,1.0,3.0,20.0,2.9167212834277585,4.000816445785398,6.121043997292956
2023-09-05 23:00:00,1.0,5.75,19.0,247.0,213.0,2.0,23,Night,2,0,5,09,3.0,8.0,25.0,3.4583606417138792,4.000583175560998,5.794729536170963
2023-09-06 00:00:00,1.0,5.75,19.0,51.0,42.0,2.0,0,Night,3,0,6,09,3.0,2.0,13.0,2.7291803208569396,3.4289879825435703,5.210924992144661
2023-09-06 01:00:00,1.0,5.75,19.0,51.0,42.0,2.0,1,Night,3,0,6,09,4.0,1.0,12.0,2.36459016042847,3.0207057018168357,4.716936531814713
2023-09-06 02:00:00,1.0,5.75,19.0,51.0,42.0,2.0,2,Night,3,0,6,09,2.0,3.0,10.0,2.182295080214235,2.7290755012977397,4.298946296150911
2023-09-06 03:00:00,1.0,5.75,19.0,51.0,42.0,2.0,3,Night,3,0,6,09,2.0,3.0,3.0,2.0911475401071176,2.520768215212671,3.945262250589232
2023-09-06 04:00:00,1.0,7.985,17.5,119.0,42.0,4.0,4,Night,3,0,6,09,2.0,4.0,3.0,2.045573770053559,2.3719772965804795,3.6459911351139658
2023-09-06 05:00:00,1.0,10.5,36.0,51.0,3.0,3.0,5,Night,3,0,6,09,2.0,2.0,8.0,3.0227868850267794,2.837126640414628,3.700454037404125
2023-09-06 06:00:00,1.0,6.4,30.0,51.0,69.0,12.0,6,Morning,3,0,6,09,2.0,2.0,2.0,3.0113934425133895,2.8836618860104486,3.59269187780349
2023-09-06 07:00:00,1.0,6.4,36.0,18.0,33.0,7.0,7,Morning,3,0,6,09,4.0,2.0,1.0,7.505696721256695,5.488329918578891,4.886123896602953
2023-09-06 08:00:00,1.0,3.4,34.0,208.0,242.0,15.0,8,Morning,3,0,6,09,3.0,2.0,3.0,7.252848360628347,5.92023565612778,5.211335604817884
2023-09-06 09:00:00,1.0,4.05,29.0,51.0,242.0,20.0,9,Morning,3,0,6,09,12.0,2.0,3.0,11.126424180314174,8.514454040091271,6.71728397330744
2023-09-06 10:00:00,1.0,2.9,21.5,242.0,242.0,24.0,10,Morning,3,0,6,09,7.0,4.0,4.0,15.563212090157087,11.796038600065193,8.760778746644757
2023-09-06 11:00:00,1.0,3.0,31.0,182.0,242.0,23.0,11,Morning,3,0,6,09,15.0,3.0,2.0,19.781606045078544,15.282884714332281,11.105274324084025
2023-09-06 12:00:00,1.0,5.5,35.0,182.0,170.0,17.0,12,Afternoon,3,0,6,09,20.0,12.0,2.0,21.390803022539274,17.48777479595163,12.93523212037879
2023-09-06 13:00:00,1.0,6.265000000000001,30.5,18.0,140.0,10.0,13,Afternoon,3,0,6,09,24.0,7.0,2.0,19.195401511269637,17.348410568536877,13.5605810249359
2023-09-06 14:00:00,1.0,6.699999999999999,29.0,47.0,42.0,4.0,14,Afternoon,3,0,6,09,23.0,15.0,2.0,14.597700755634818,15.248864691812056,13.012799328791916
2023-09-06 15:00:00,1.0,3.3,32.0,242.0,60.0,7.0,15,Afternoon,3,0,6,09,17.0,20.0,2.0,9.29885037781741,12.034903351294325,11.626214816670082
2023-09-06 16:00:00,1.0,8.25,32.0,20.0,51.0,8.0,16,Evening,3,0,6,09,10.0,24.0,4.0,8.149425188908705,10.596359536638804,10.9144894602593
2023-09-06 17:00:00,1.0,5.15,33.0,51.0,42.0,8.0,17,Evening,3,0,6,09,4.0,23.0,3.0,8.074712594454352,9.854542526170574,10.466106466373255
2023-09-06 18:00:00,1.0,4.3,42.5,235.0,167.0,2.0,18,Evening,3,0,6,09,7.0,17.0,12.0,8.037356297227177,9.32467323297898,10.0867054715466
2023-09-06 19:00:00,1.5,15.33,40.0,200.0,140.0,2.0,19,Evening,3,0,6,09,8.0,10.0,7.0,5.0186781486135885,7.2319094521278435,8.842596937462506
2023-09-06 20:00:00,1.0,1.71,9.0,213.0,212.0,1.0,20,Evening,3,0,6,09,8.0,4.0,15.0,3.5093390743067943,5.737078180091317,7.789889716314428
2023-09-06 21:00:00,1.0,2.28,13.0,159.0,41.0,9.0,21,Evening,3,0,6,09,2.0,7.0,20.0,2.254669537153397,4.383627271493798,6.7452912984199
2023-09-06 22:00:00,1.0,12.27,25.5,247.0,37.0,2.0,22,Night,3,0,6,09,2.0,8.0,24.0,5.627334768576699,5.702590908209856,7.092169560201454
2023-09-06 23:00:00,1.0,12.27,25.5,51.0,42.0,2.0,23,Night,3,0,6,09,1.0,8.0,23.0,3.8136673842883493,4.644707791578468,6.308758858631999
2023-09-07 00:00:00,1.0,10.5,18.0,168.0,88.0,1.0,0,Night,4,0,7,09,9.0,2.0,17.0,2.9068336921441746,3.88907699398462,5.645872880380923
2023-09-07 01:00:00,1.0,10.5,18.0,51.0,42.0,1.0,1,Night,4,0,7,09,2.0,2.0,10.0,1.9534168460720873,3.063626424274729,4.931123206476165
2023-09-07 02:00:00,1.0,10.5,18.0,51.0,42.0,1.0,2,Night,4,0,7,09,2.0,1.0,4.0,1.4767084230360437,2.474018874481949,4.326335020864447
2023-09-07 03:00:00,1.0,10.5,18.0,51.0,42.0,1.0,3,Night,4,0,7,09,1.0,9.0,7.0,1.238354211518022,2.0528706246299637,3.814591171500686
2023-09-07 04:00:00,1.0,6.3,30.5,119.0,41.0,4.0,4,Night,4,0,7,09,1.0,2.0,8.0,1.119177105759011,1.7520504461642599,3.381577145115965
2023-09-07 05:00:00,1.0,8.3,27.5,69.0,68.0,6.0,5,Night,4,0,7,09,1.0,2.0,8.0,2.5595885528795055,2.3943217472601854,3.476719122790432
2023-09-07 06:00:00,1.0,7.300000000000001,41.0,51.0,69.0,22.0,6,Morning,4,0,7,09,1.0,1.0,2.0,4.279794276439753,3.4245155337572752,3.8649161808226733
2023-09-07 07:00:00,1.0,3.0,40.0,18.0,78.0,21.0,7,Morning,4,0,7,09,4.0,1.0,2.0,13.139897138219876,8.731796809826625,6.654929076080724
2023-09-07 08:00:00,1.0,6.67,29.0,47.0,137.0,17.0,8,Morning,4,0,7,09,6.0,1.0,1.0,17.06994856910994,12.236997721304732,8.861863064375997
2023-09-07 09:00:00,1.0,8.5,54.0,208.0,242.0,21.0,9,Morning,4,0,7,09,22.0,1.0,9.0,17.03497428455497,13.597855515217665,10.113884131395075
2023-09-07 10:00:00,1.0,2.43,14.0,51.0,3.0,4.0,10,Morning,4,0,7,09,21.0,4.0,2.0,19.017487142277485,15.712753939441189,11.788671188103525
2023-09-07 11:00:00,1.0,7.65,41.0,242.0,24.0,6.0,11,Morning,4,0,7,09,17.0,6.0,2.0,11.508743571138742,12.366252813886565,10.590414082241445
2023-09-07 12:00:00,1.0,6.3,29.0,182.0,51.0,11.0,12,Afternoon,4,0,7,09,21.0,22.0,1.0,8.754371785569372,10.547323438490404,9.884196531127376
2023-09-07 13:00:00,1.0,8.6,50.0,51.0,48.0,19.0,13,Afternoon,4,0,7,09,4.0,21.0,1.0,9.877185892784686,10.676659598921717,10.055858603261626
2023-09-07 14:00:00,1.0,2.95,31.0,159.0,42.0,14.0,14,Afternoon,4,0,7,09,6.0,17.0,1.0,14.438592946392344,13.054756856372654,11.431880356605992
2023-09-07 15:00:00,1.0,4.9,40.0,185.0,41.0,9.0,15,Afternoon,4,0,7,09,11.0,21.0,1.0,14.219296473196172,13.324826325980467,11.826975686358917
2023-09-07 16:00:00,1.0,4.895,45.0,51.0,68.0,4.0,16,Evening,4,0,7,09,19.0,4.0,4.0,11.609648236598087,12.08916166141462,11.392056349996007
2023-09-07 17:00:00,1.0,2.4,16.0,182.0,47.0,11.0,17,Evening,4,0,7,09,14.0,6.0,6.0,7.804824118299043,9.777972615296157,10.254816911535084
2023-09-07 18:00:00,1.0,3.25,16.5,159.0,18.0,4.0,18,Evening,4,0,7,09,9.0,11.0,22.0,9.402412059149523,10.127123296640113,10.36946046360661
2023-09-07 19:00:00,1.0,5.8,25.0,69.0,220.0,1.0,19,Evening,4,0,7,09,4.0,19.0,21.0,6.701206029574761,8.376516640457224,9.389543469205593
2023-09-07 20:00:00,1.0,8.5,23.0,3.0,21.0,3.0,20,Evening,4,0,7,09,11.0,14.0,17.0,3.8506030147873807,6.268940457469446,8.098844473943194
2023-09-07 21:00:00,2.0,8.58,23.0,119.0,90.0,5.0,21,Evening,4,0,7,09,4.0,9.0,21.0,3.4253015073936903,5.334957469621033,7.314406862567318
2023-09-07 22:00:00,1.0,8.5,29.0,60.0,48.0,3.0,22,Night,4,0,7,09,1.0,4.0,4.0,4.212650753696845,5.239255335443595,6.958344268326192
2023-09-07 23:00:00,1.0,6.6,12.0,220.0,248.0,1.0,23,Night,4,0,7,09,3.0,11.0,6.0,3.6063253768484227,4.599468096745425,6.34936822704524
2023-09-08 00:00:00,1.0,1.7,0.0,168.0,168.0,1.0,0,Night,5,0,8,09,5.0,4.0,11.0,2.3031626884242113,3.5710486405324464,5.526388499807511
2023-09-08 01:00:00,1.0,0.39,2.0,247.0,247.0,1.0,1,Night,5,0,8,09,3.0,1.0,19.0,1.6515813442121057,2.8364633146660334,4.830021038298663
2023-09-08 02:00:00,1.0,0.39,2.0,51.0,42.0,1.0,2,Night,5,0,8,09,1.0,3.0,14.0,1.3257906721060528,2.311759510475738,4.240787032406561
2023-09-08 03:00:00,1.0,7.13,39.0,60.0,136.0,3.0,3,Night,5,0,8,09,1.0,5.0,9.0,1.1628953360530265,1.9369710789112415,3.7422044120363207
2023-09-08 04:00:00,1.0,4.8,25.0,51.0,75.0,7.0,4,Night,5,0,8,09,1.0,3.0,4.0,2.081447668026513,2.240693627793744,3.6280191178768866
2023-09-08 05:00:00,1.0,9.7,34.0,159.0,65.0,7.0,5,Night,5,0,8,09,1.0,1.0,11.0,4.5407238340132565,3.6004954484241027,4.1467854074342885
2023-09-08 06:00:00,1.0,7.4,36.5,51.0,74.0,12.0,6,Morning,5,0,8,09,3.0,1.0,4.0,5.770361917006628,4.571782463160074,4.585741498598244
2023-09-08 07:00:00,1.0,4.1,26.0,69.0,137.0,29.0,7,Morning,5,0,8,09,7.0,1.0,1.0,8.885180958503314,6.6941303308286235,5.7263966526600525
2023-09-08 08:00:00,1.0,3.8,32.0,119.0,240.0,15.0,8,Morning,5,0,8,09,7.0,1.0,3.0,18.942590479251656,13.067235950591874,9.306951013789275
2023-09-08 09:00:00,1.0,7.0,41.5,78.0,140.0,14.0,9,Morning,5,0,8,09,12.0,3.0,5.0,16.971295239625828,13.619454250422766,10.18280470397554
2023-09-08 10:00:00,1.0,7.3,33.0,20.0,28.0,14.0,10,Morning,5,0,8,09,29.0,7.0,3.0,15.485647619812914,13.728181607444833,10.770065518748535
2023-09-08 11:00:00,1.0,3.8000000000000003,24.5,18.0,51.0,14.0,11,Morning,5,0,8,09,15.0,7.0,1.0,14.742823809906458,13.805844005317738,11.266978515864144
2023-09-08 12:00:00,1.0,3.275,20.5,159.0,244.0,12.0,12,Afternoon,5,0,8,09,14.0,12.0,1.0,14.371411904953229,13.861317146655526,11.687443359577353
2023-09-08 13:00:00,1.0,2.05,22.5,47.0,94.0,16.0,13,Afternoon,5,0,8,09,14.0,29.0,1.0,13.185705952476614,13.32951224761109,11.735528996565453
2023-09-08 14:00:00,1.0,3.1,34.0,254.0,18.0,14.0,14,Afternoon,5,0,8,09,14.0,15.0,1.0,14.592852976238307,14.092508748293636,12.391601458632307
2023-09-08 15:00:00,1.0,3.2,41.0,78.0,47.0,5.0,15,Afternoon,5,0,8,09,12.0,14.0,3.0,14.296426488119153,14.066077677352597,12.639047388073491
2023-09-08 16:00:00,1.0,3.75,30.5,235.0,3.0,12.0,16,Evening,5,0,8,09,16.0,14.0,7.0,9.648213244059576,11.47576976953757,11.463809328369877
2023-09-08 17:00:00,1.0,3.9,33.5,248.0,7.0,10.0,17,Evening,5,0,8,09,14.0,14.0,7.0,10.824106622029788,11.625549835383978,11.546300200928357
2023-09-08 18:00:00,1.0,6.455,30.5,78.0,18.0,6.0,18,Evening,5,0,8,09,5.0,12.0,12.0,10.412053311014894,11.16110702527427,11.308407862323994
2023-09-08 19:00:00,1.0,2.2199999999999998,18.0,168.0,69.0,4.0,19,Evening,5,0,8,09,12.0,16.0,29.0,8.206026655507447,9.68650501805305,10.491729729658765
2023-09-08 20:00:00,1.0,8.57,22.5,94.0,46.0,4.0,20,Evening,5,0,8,09,10.0,14.0,15.0,6.1030133277537235,8.061789298609321,9.493002078942032
2023-09-08 21:00:00,2.0,8.43,23.0,119.0,45.0,3.0,21,Evening,5,0,8,09,6.0,5.0,14.0,5.051506663876862,6.90127807043523,8.647924836027874
2023-09-08 22:00:00,1.0,7.19,21.0,119.0,18.0,5.0,22,Night,5,0,8,09,4.0,12.0,14.0,4.02575333193843,5.786627193168021,7.779013322792816
2023-09-08 23:00:00,1.0,1.48,6.0,159.0,69.0,1.0,23,Night,5,0,8,09,4.0,10.0,14.0,4.512876665969215,5.5618765665485865,7.351472811593921
2023-09-09 00:00:00,1.0,1.49,9.0,94.0,235.0,1.0,0,Night,6,0,9,09,3.0,6.0,12.0,2.7564383329846076,4.258483261820419,6.374323148271779
2023-09-09 01:00:00,1.0,5.2,19.0,185.0,185.0,1.0,1,Night,6,0,9,09,5.0,4.0,16.0,1.8782191664923038,3.327488044157442,5.547504202383813
2023-09-09 02:00:00,1.0,5.14,5.0,184.0,252.0,1.0,2,Night,6,0,9,09,1.0,4.0,14.0,1.439109583246152,2.6624914601124585,4.847888171247842
2023-09-09 03:00:00,1.0,3.49,19.0,126.0,94.0,2.0,3,Night,6,0,9,09,1.0,3.0,5.0,1.219554791623076,2.1874939000803275,4.255905375671251
2023-09-09 04:00:00,1.0,12.0,25.0,200.0,230.0,1.0,4,Night,6,0,9,09,1.0,5.0,12.0,1.609777395811538,2.133924214343091,3.908843010183366
2023-09-09 05:00:00,1.0,12.0,25.0,51.0,42.0,1.0,5,Night,6,0,9,09,1.0,1.0,10.0,1.304888697905769,1.8099458673879223,3.461328700924387
2023-09-09 06:00:00,1.0,1.06,6.0,159.0,18.0,3.0,6,Morning,6,0,9,09,2.0,1.0,6.0,1.1524443489528844,1.5785327624199446,3.0826627469360197
2023-09-09 07:00:00,1.0,9.5,32.0,136.0,233.0,1.0,7,Morning,6,0,9,09,1.0,1.0,4.0,2.076222174476442,1.984666258871389,3.069945401253555
2023-09-09 08:00:00,1.0,4.7,17.0,147.0,31.0,1.0,8,Morning,6,0,9,09,1.0,1.0,4.0,1.538111087238221,1.7033330420509922,2.751492262599162
2023-09-09 09:00:00,1.0,7.95,26.5,248.0,49.0,6.0,9,Morning,6,0,9,09,3.0,2.0,3.0,1.2690555436191104,1.5023807443221373,2.482031914506983
2023-09-09 10:00:00,1.0,5.15,39.0,3.0,3.0,4.0,10,Morning,6,0,9,09,1.0,1.0,5.0,3.634527771809555,2.787414817372955,3.0232577738136013
2023-09-09 11:00:00,1.0,8.2,39.0,254.0,42.0,5.0,11,Morning,6,0,9,09,1.0,1.0,1.0,3.8172638859047776,3.133867726694968,3.1735258086115086
2023-09-09 12:00:00,1.0,4.1,34.5,47.0,51.0,8.0,12,Afternoon,6,0,9,09,6.0,3.0,1.0,4.408631942952389,3.6670483762106914,3.454521838055892
2023-09-09 13:00:00,1.0,3.1,16.0,247.0,119.0,11.0,13,Afternoon,6,0,9,09,4.0,1.0,1.0,6.204315971476195,4.905034554436208,4.153826170662678
2023-09-09 14:00:00,1.0,5.85,48.0,119.0,4.0,4.0,14,Afternoon,6,0,9,09,5.0,1.0,1.0,8.602157985738097,6.64645325316872,5.20708368286842
2023-09-09 15:00:00,1.0,7.19,32.0,119.0,41.0,9.0,15,Afternoon,6,0,9,09,8.0,6.0,2.0,6.301078992869049,5.890323752263371,5.021378500888663
2023-09-09 16:00:00,1.0,7.49,42.0,51.0,70.0,5.0,16,Evening,6,0,9,09,11.0,4.0,1.0,7.650539496434524,6.7788026801881225,5.633474116136561
2023-09-09 17:00:00,1.0,11.69,21.0,213.0,68.0,3.0,17,Evening,6,0,9,09,4.0,5.0,1.0,6.325269748217262,6.270573342991516,5.53601655980786
2023-09-09 18:00:00,1.0,5.7,40.0,168.0,42.0,3.0,18,Evening,6,0,9,09,9.0,8.0,3.0,4.662634874108631,5.3361238164225115,5.145860165991266
2023-09-09 19:00:00,1.0,13.64,41.0,247.0,98.0,1.0,19,Evening,6,0,9,09,5.0,11.0,1.0,3.8313174370543157,4.668659868873222,4.815727832761841
2023-09-09 20:00:00,1.0,3.8,21.0,254.0,182.0,1.0,20,Evening,6,0,9,09,3.0,4.0,1.0,2.415658718527158,3.6204713349094444,4.228692781567712
2023-09-09 21:00:00,1.0,3.25,16.0,18.0,182.0,3.0,21,Evening,6,0,9,09,3.0,9.0,6.0,1.707829359263579,2.8717652392210318,3.731970815172679
2023-09-09 22:00:00,1.0,3.25,16.0,51.0,42.0,3.0,22,Night,6,0,9,09,1.0,5.0,4.0,2.3539146796317896,2.908403742300737,3.6193599205307283
2023-09-09 23:00:00,1.0,3.25,16.0,51.0,42.0,3.0,23,Night,6,0,9,09,1.0,3.0,5.0,2.676957339815895,2.9345741016433835,3.5240737789106165
2023-09-10 00:00:00,1.0,14.260000000000002,20.5,20.0,259.0,2.0,0,Night,0,0,10,09,3.0,3.0,8.0,2.838478669907947,2.95326721545956,3.4434470436935984
2023-09-10 01:00:00,1.0,14.260000000000002,20.5,51.0,42.0,2.0,1,Night,0,0,10,09,3.0,1.0,11.0,2.4192393349539736,2.6809051538996855,3.221378267740737
2023-09-10 02:00:00,1.0,3.03,12.0,168.0,151.0,1.0,2,Night,0,0,10,09,3.0,1.0,4.0,2.2096196674769866,2.486360824214061,3.033473918857547
2023-09-10 03:00:00,1.0,2.325,6.0,69.0,167.0,2.0,3,Night,0,0,10,09,2.0,3.0,9.0,1.6048098337384933,2.0616863030100436,2.720631777494847
2023-09-10 04:00:00,1.0,2.325,6.0,51.0,42.0,2.0,4,Night,0,0,10,09,2.0,3.0,5.0,1.8024049168692466,2.044061645007174,2.6097653501879474
2023-09-10 05:00:00,1.0,9.9,28.0,81.0,68.0,3.0,5,Night,0,0,10,09,1.0,3.0,3.0,1.9012024584346232,2.0314726035765527,2.5159552963128786
