time,passenger_count,trip_distance,trip_duration,PULocationID,DOLocationID,demand_count
2023-09-08 12:00:00,1.0,3.275,20.5,159.0,244.0,12.0
2023-09-08 13:00:00,1.0,2.05,22.5,47.0,94.0,16.0
2023-09-08 14:00:00,1.0,3.1,34.0,254.0,18.0,14.0
2023-09-08 15:00:00,1.0,3.2,41.0,78.0,47.0,5.0
2023-09-08 16:00:00,1.0,3.75,30.5,235.0,3.0,12.0
2023-09-08 17:00:00,1.0,3.9,33.5,248.0,7.0,10.0
2023-09-08 18:00:00,1.0,6.455,30.5,78.0,18.0,6.0
2023-09-08 19:00:00,1.0,2.2199999999999998,18.0,168.0,69.0,4.0
2023-09-08 20:00:00,1.0,8.57,22.5,94.0,46.0,4.0
2023-09-08 21:00:00,2.0,8.43,23.0,119.0,45.0,3.0
2023-09-08 22:00:00,1.0,7.19,21.0,119.0,18.0,5.0
2023-09-08 23:00:00,1.0,1.48,6.0,159.0,69.0,1.0
2023-09-09 00:00:00,1.0,1.49,9.0,94.0,235.0,1.0
2023-09-09 01:00:00,1.0,5.2,19.0,185.0,185.0,1.0
2023-09-09 02:00:00,1.0,5.14,5.0,184.0,252.0,1.0
2023-09-09 03:00:00,1.0,3.49,19.0,126.0,94.0,2.0
2023-09-09 04:00:00,1.0,12.0,25.0,200.0,230.0,1.0
2023-09-09 05:00:00,1.0,12.0,25.0,51.0,42.0,1.0
2023-09-09 06:00:00,1.0,1.06,6.0,159.0,18.0,3.0
2023-09-09 07:00:00,1.0,9.5,32.0,136.0,233.0,1.0
2023-09-09 08:00:00,1.0,4.7,17.0,147.0,31.0,1.0
2023-09-09 09:00:00,1.0,7.95,26.5,248.0,49.0,6.0
2023-09-09 10:00:00,1.0,5.15,39.0,3.0,3.0,4.0
2023-09-09 11:00:00,1.0,8.2,39.0,254.0,42.0,5.0
2023-09-09 12:00:00,1.0,4.1,34.5,47.0,51.0,8.0
2023-09-09 13:00:00,1.0,3.1,16.0,247.0,119.0,11.0
2023-09-09 14:00:00,1.0,5.85,48.0,119.0,4.0,4.0
2023-09-09 15:00:00,1.0,7.19,32.0,119.0,41.0,9.0
2023-09-09 16:00:00,1.0,7.49,42.0,51.0,70.0,5.0
2023-09-09 17:00:00,1.0,11.69,21.0,213.0,68.0,3.0
2023-09-09 18:00:00,1.0,5.7,40.0,168.0,42.0,3.0
2023-09-09 19:00:00,1.0,13.64,41.0,247.0,98.0,1.0
2023-09-09 20:00:00,1.0,3.8,21.0,254.0,182.0,1.0
2023-09-09 21:00:00,1.0,3.25,16.0,18.0,182.0,3.0
2023-09-09 22:00:00,1.0,3.25,16.0,51.0,42.0,3.0
2023-09-09 23:00:00,1.0,3.25,16.0,51.0,42.0,3.0
2023-09-10 00:00:00,1.0,14.260000000000002,20.5,20.0,259.0,2.0
2023-09-10 01:00:00,1.0,14.260000000000002,20.5,51.0,42.0,2.0
2023-09-10 02:00:00,1.0,3.03,12.0,168.0,151.0,1.0
2023-09-10 03:00:00,1.0,2.325,6.0,69.0,167.0,2.0
2023-09-10 04:00:00,1.0,2.325,6.0,51.0,42.0,2.0
2023-09-10 05:00:00,1.0,9.9,28.0,81.0,68.0,3.0
2023-09-10 06:00:00,1.0,4.9,32.0,18.0,35.0,3.0
2023-09-10 07:00:00,1.0,6.4,27.0,78.0,62.0,13.0
2023-09-10 08:00:00,1.0,4.2,24.5,18.0,18.0,6.0
2023-09-10 09:00:00,1.0,2.2,23.0,119.0,41.0,5.0
2023-09-10 10:00:00,1.0,12.0,30.0,136.0,41.0,3.0
2023-09-10 11:00:00,1.0,3.55,47.0,119.0,3.0,2.0
2023-09-10 12:00:00,1.0,2.4,17.0,60.0,20.0,5.0
2023-09-10 13:00:00,1.0,3.25,22.0,18.0,93.0,5.0
2023-09-10 14:00:00,1.0,8.59,51.5,47.0,72.0,2.0
2023-09-10 15:00:00,1.0,7.4,23.0,247.0,89.0,7.0
2023-09-10 16:00:00,1.0,3.2,32.0,168.0,32.0,5.0
2023-09-10 17:00:00,1.0,3.0,17.0,32.0,75.0,5.0
2023-09-10 18:00:00,1.0,3.55,29.5,20.0,69.0,2.0
2023-09-10 19:00:00,1.0,4.25,16.0,168.0,74.0,2.0
2023-09-10 20:00:00,1.0,1.03,10.0,247.0,167.0,1.0
2023-09-10 21:00:00,1.0,2.3,13.0,20.0,3.0,1.0
2023-09-10 22:00:00,1.0,1.855,4.5,168.0,7.0,2.0
2023-09-10 23:00:00,1.0,1.65,10.0,168.0,159.0,1.0
2023-09-11 00:00:00,1.0,0.8500000000000001,7.0,69.0,18.0,4.0
2023-09-11 01:00:00,1.0,7.41,12.0,51.0,213.0,1.0
2023-09-11 02:00:00,1.0,7.41,12.0,51.0,42.0,1.0
2023-09-11 03:00:00,1.0,13.0,21.5,51.0,83.0,2.0
2023-09-11 04:00:00,1.0,14.1,29.0,126.0,68.0,3.0
2023-09-11 05:00:00,1.0,11.2,28.0,32.0,41.0,7.0
2023-09-11 06:00:00,1.0,8.8,51.0,51.0,25.0,11.0
2023-09-11 07:00:00,1.0,4.9,38.0,168.0,75.0,13.0
2023-09-11 08:00:00,1.0,2.2,23.0,250.0,242.0,17.0
2023-09-11 09:00:00,1.0,5.7,42.0,174.0,75.0,17.0
2023-09-11 10:00:00,1.0,2.8,27.0,78.0,75.0,7.0
2023-09-11 11:00:00,1.0,3.3,23.0,20.0,213.0,14.0
2023-09-11 12:00:00,1.0,5.5,45.0,242.0,75.0,15.0
2023-09-11 13:00:00,1.0,8.045,23.5,18.0,78.0,6.0
2023-09-11 14:00:00,1.0,6.2,40.0,254.0,18.0,7.0
2023-09-11 15:00:00,1.0,5.73,23.0,119.0,138.0,7.0
2023-09-11 16:00:00,1.0,5.135,47.0,119.0,51.0,6.0
2023-09-11 17:00:00,1.0,2.4,19.0,159.0,116.0,5.0
2023-09-11 18:00:00,1.0,1.325,10.0,168.0,168.0,2.0
2023-09-11 19:00:00,6.0,5.6,33.0,240.0,265.0,1.0
2023-09-11 20:00:00,6.0,5.6,33.0,51.0,42.0,1.0
2023-09-11 21:00:00,1.0,6.545,25.0,119.0,164.0,2.0
2023-09-11 22:00:00,1.0,1.435,5.5,136.0,51.0,2.0
2023-09-11 23:00:00,1.0,1.435,5.5,51.0,42.0,2.0
2023-09-12 00:00:00,1.0,3.72,16.0,78.0,75.0,1.0
2023-09-12 01:00:00,1.0,3.72,16.0,51.0,42.0,1.0
2023-09-12 02:00:00,1.0,3.72,16.0,51.0,42.0,1.0
2023-09-12 03:00:00,1.0,14.1,52.0,51.0,83.0,1.0
2023-09-12 04:00:00,1.0,13.6,28.5,254.0,33.0,6.0
2023-09-12 05:00:00,1.0,6.8,33.0,235.0,66.0,9.0
2023-09-12 06:00:00,1.0,5.5,47.0,51.0,168.0,17.0
2023-09-12 07:00:00,1.0,2.9,29.0,168.0,47.0,15.0
2023-09-12 08:00:00,1.0,3.0,30.0,182.0,170.0,25.0
2023-09-12 09:00:00,1.0,3.7,64.0,18.0,242.0,17.0
2023-09-12 10:00:00,1.0,5.45,30.5,18.0,75.0,10.0
2023-09-12 11:00:00,1.0,5.7,34.0,169.0,42.0,11.0
2023-09-12 12:00:00,1.0,5.2,34.0,78.0,74.0,13.0
2023-09-12 13:00:00,1.0,5.5,33.0,18.0,75.0,6.0
2023-09-12 14:00:00,1.0,3.3,25.0,168.0,18.0,12.0
2023-09-12 15:00:00,1.0,6.95,58.0,69.0,75.0,6.0
2023-09-12 16:00:00,1.0,3.2,27.0,247.0,51.0,4.0
2023-09-12 17:00:00,1.0,6.05,34.5,242.0,47.0,6.0
2023-09-12 18:00:00,1.0,7.81,28.5,220.0,41.0,2.0
2023-09-12 19:00:00,1.0,7.81,28.5,51.0,42.0,2.0
2023-09-12 20:00:00,1.0,9.34,16.0,240.0,250.0,1.0
2023-09-12 21:00:00,1.0,7.5,25.0,247.0,229.0,1.0
2023-09-12 22:00:00,1.0,7.5,25.0,51.0,42.0,1.0
2023-09-12 23:00:00,1.0,1.48,10.0,69.0,159.0,1.0
2023-09-13 00:00:00,1.0,1.48,10.0,51.0,42.0,1.0
2023-09-13 01:00:00,1.0,1.48,10.0,51.0,42.0,1.0
2023-09-13 02:00:00,1.0,1.48,10.0,51.0,42.0,1.0
2023-09-13 03:00:00,1.0,8.1,37.0,51.0,74.0,2.0
2023-09-13 04:00:00,1.0,9.7,27.0,119.0,41.0,7.0
2023-09-13 05:00:00,1.0,11.7,30.0,51.0,45.0,7.0
2023-09-13 06:00:00,1.0,4.15,32.5,51.0,47.0,18.0
2023-09-13 07:00:00,1.0,4.199999999999999,34.5,18.0,174.0,14.0
2023-09-13 08:00:00,1.0,3.8,31.0,159.0,159.0,25.0
2023-09-13 09:00:00,1.0,4.1,27.0,51.0,242.0,19.0
2023-09-13 10:00:00,1.0,4.5,32.0,51.0,242.0,25.0
2023-09-13 11:00:00,1.0,4.0,17.0,78.0,60.0,14.0
2023-09-13 12:00:00,1.0,10.3,36.0,169.0,42.0,15.0
2023-09-13 13:00:00,2.0,8.77,22.0,18.0,51.0,5.0
2023-09-13 14:00:00,1.0,3.95,26.5,242.0,18.0,8.0
2023-09-13 15:00:00,1.0,6.449999999999999,35.0,51.0,50.0,6.0
2023-09-13 16:00:00,1.0,4.0,30.0,168.0,168.0,9.0
2023-09-13 17:00:00,1.0,4.975,36.0,81.0,121.0,6.0
2023-09-13 18:00:00,1.0,1.1,6.0,248.0,78.0,1.0
2023-09-13 19:00:00,2.5,11.485,28.0,174.0,143.0,2.0
2023-09-13 20:00:00,1.0,11.700000000000001,44.5,60.0,178.0,2.0
2023-09-13 21:00:00,1.0,11.700000000000001,44.5,51.0,42.0,2.0
2023-09-13 22:00:00,1.0,11.700000000000001,44.5,51.0,42.0,2.0
2023-09-13 23:00:00,1.0,11.700000000000001,44.5,51.0,42.0,2.0
2023-09-14 00:00:00,1.0,0.4,3.0,47.0,47.0,1.0
2023-09-14 01:00:00,1.0,0.4,3.0,51.0,42.0,1.0
2023-09-14 02:00:00,1.0,0.4,3.0,51.0,42.0,1.0
2023-09-14 03:00:00,1.0,0.4,3.0,51.0,42.0,1.0
2023-09-14 04:00:00,1.0,12.25,38.5,18.0,74.0,4.0
2023-09-14 05:00:00,1.0,8.4,29.5,182.0,81.0,8.0
2023-09-14 06:00:00,1.0,6.4,46.0,51.0,168.0,23.0
2023-09-14 07:00:00,1.0,2.1,31.0,69.0,78.0,11.0
2023-09-14 08:00:00,1.0,3.04,29.5,254.0,200.0,10.0
2023-09-14 09:00:00,1.0,7.4,46.0,78.0,75.0,14.0
2023-09-14 10:00:00,1.0,4.48,26.0,247.0,242.0,14.0
2023-09-14 11:00:00,1.0,7.449999999999999,48.0,169.0,3.0,12.0
2023-09-14 12:00:00,1.0,7.8,56.0,60.0,32.0,11.0
2023-09-14 13:00:00,1.0,2.9,39.5,213.0,244.0,14.0
2023-09-14 14:00:00,1.0,9.25,39.0,78.0,18.0,6.0
2023-09-14 15:00:00,1.0,2.68,19.0,3.0,18.0,5.0
2023-09-14 16:00:00,1.0,9.65,63.5,32.0,51.0,8.0
2023-09-14 17:00:00,1.0,5.3500000000000005,33.5,20.0,47.0,4.0
2023-09-14 18:00:00,1.0,4.6,32.5,18.0,32.0,2.0
2023-09-14 19:00:00,1.0,2.3,17.0,168.0,159.0,3.0
2023-09-14 20:00:00,1.0,7.55,50.0,94.0,77.0,2.0
2023-09-14 21:00:00,1.0,13.9,33.0,18.0,22.0,3.0
2023-09-14 22:00:00,1.0,11.9,29.0,250.0,79.0,1.0
2023-09-14 23:00:00,2.0,0.69,9.0,168.0,168.0,1.0
2023-09-15 00:00:00,1.0,8.0,16.0,69.0,262.0,1.0
2023-09-15 01:00:00,1.0,8.0,16.0,51.0,42.0,1.0
2023-09-15 02:00:00,1.5,18.59,22.5,136.0,132.0,2.0
2023-09-15 03:00:00,1.5,18.59,22.5,51.0,42.0,2.0
2023-09-15 04:00:00,1.0,11.350000000000001,35.0,167.0,48.0,4.0
2023-09-15 05:00:00,1.0,6.7,32.0,182.0,208.0,10.0
2023-09-15 06:00:00,1.0,3.2,29.0,51.0,168.0,21.0
2023-09-15 07:00:00,1.0,2.3,28.0,47.0,18.0,19.0
2023-09-15 08:00:00,1.0,4.46,29.0,182.0,242.0,18.0
2023-09-15 09:00:00,1.0,6.6,27.5,69.0,32.0,18.0
2023-09-15 10:00:00,1.0,7.5,32.0,213.0,16.0,15.0
2023-09-15 11:00:00,1.0,6.1,36.5,242.0,168.0,20.0
2023-09-15 12:00:00,1.0,3.15,26.5,168.0,168.0,14.0
2023-09-15 13:00:00,1.0,2.06,27.5,254.0,42.0,12.0
2023-09-15 14:00:00,1.0,2.95,28.5,69.0,75.0,10.0
2023-09-15 15:00:00,1.0,2.79,35.5,168.0,134.0,4.0
2023-09-15 16:00:00,1.0,3.16,14.0,168.0,42.0,6.0
2023-09-15 17:00:00,1.5,1.915,15.0,159.0,42.0,2.0
2023-09-15 18:00:00,1.0,0.7,15.5,168.0,242.0,2.0
2023-09-15 19:00:00,1.0,6.03,18.0,168.0,240.0,1.0
2023-09-15 20:00:00,1.0,8.0,82.0,119.0,71.0,3.0
2023-09-15 21:00:00,1.0,9.1,29.0,94.0,50.0,1.0
2023-09-15 22:00:00,1.0,1.4849999999999999,7.5,51.0,28.0,6.0
2023-09-15 23:00:00,2.0,7.220000000000001,22.5,168.0,4.0,4.0
2023-09-16 00:00:00,1.0,2.04,13.0,60.0,18.0,3.0
2023-09-16 01:00:00,1.0,2.04,13.0,51.0,42.0,3.0
2023-09-16 02:00:00,1.0,13.7,24.0,212.0,265.0,1.0
2023-09-16 03:00:00,1.0,1.3,6.0,159.0,42.0,1.0
2023-09-16 04:00:00,1.0,1.2,8.0,159.0,74.0,1.0
2023-09-16 05:00:00,1.0,1.2,8.0,51.0,42.0,1.0
2023-09-16 06:00:00,1.0,2.8,22.0,51.0,42.0,5.0
2023-09-16 07:00:00,1.0,3.8,23.5,60.0,41.0,4.0
2023-09-16 08:00:00,1.0,2.5,29.0,167.0,51.0,2.0
2023-09-16 09:00:00,1.0,3.85,14.5,47.0,20.0,6.0
2023-09-16 10:00:00,1.0,3.25,19.5,20.0,51.0,4.0
2023-09-16 11:00:00,1.0,2.8,25.0,51.0,51.0,6.0
2023-09-16 12:00:00,1.0,4.1,30.0,169.0,236.0,11.0
2023-09-16 13:00:00,1.0,5.585,33.0,32.0,76.0,6.0
2023-09-16 14:00:00,1.0,2.7,21.5,69.0,42.0,6.0
2023-09-16 15:00:00,1.0,2.5,31.5,241.0,31.0,2.0
2023-09-16 16:00:00,1.0,0.85,14.0,47.0,69.0,2.0
2023-09-16 17:00:00,1.0,4.975,45.0,51.0,3.0,4.0
2023-09-16 18:00:00,1.0,3.1550000000000002,35.0,51.0,42.0,6.0
2023-09-16 19:00:00,1.0,4.02,13.0,81.0,185.0,3.0
2023-09-16 20:00:00,1.0,4.74,31.0,169.0,41.0,3.0
2023-09-16 21:00:00,1.0,3.4499999999999997,10.0,159.0,152.0,2.0
2023-09-16 22:00:00,1.5,1.7149999999999999,6.5,208.0,50.0,4.0
2023-09-16 23:00:00,2.0,2.5,7.0,47.0,42.0,2.0
2023-09-17 00:00:00,1.0,7.76,37.0,247.0,90.0,3.0
2023-09-17 01:00:00,3.0,1.6300000000000001,7.5,69.0,69.0,2.0
2023-09-17 02:00:00,2.0,1.11,8.0,247.0,42.0,1.0
2023-09-17 03:00:00,2.0,1.11,8.0,51.0,42.0,1.0
2023-09-17 04:00:00,2.0,1.11,8.0,51.0,42.0,1.0
2023-09-17 05:00:00,1.0,17.61,33.0,168.0,67.0,1.0
2023-09-17 06:00:00,1.0,6.75,32.0,167.0,68.0,4.0
2023-09-17 07:00:00,1.0,6.9,25.0,51.0,161.0,7.0
2023-09-17 08:00:00,1.0,4.5,23.0,168.0,42.0,11.0
2023-09-17 09:00:00,1.0,4.6,27.5,167.0,41.0,6.0
2023-09-17 10:00:00,1.0,2.5,20.0,47.0,18.0,6.0
2023-09-17 11:00:00,1.0,2.2,22.5,18.0,32.0,8.0
2023-09-17 12:00:00,1.0,3.88,21.0,47.0,31.0,7.0
2023-09-17 13:00:00,1.0,4.1,27.0,51.0,41.0,7.0
2023-09-17 14:00:00,1.0,14.3,42.0,51.0,41.0,3.0
2023-09-17 15:00:00,1.0,1.45,21.5,126.0,47.0,2.0
2023-09-17 16:00:00,1.0,3.9499999999999997,25.5,235.0,81.0,8.0
2023-09-17 17:00:00,1.0,5.635,22.5,220.0,51.0,2.0
2023-09-17 18:00:00,1.0,3.04,23.5,168.0,20.0,4.0
2023-09-17 19:00:00,1.0,8.25,29.0,247.0,239.0,1.0
2023-09-17 20:00:00,1.0,18.0,56.0,240.0,177.0,1.0
2023-09-17 21:00:00,1.0,18.0,56.0,51.0,42.0,1.0
2023-09-17 22:00:00,1.5,3.7600000000000002,10.5,18.0,94.0,2.0
2023-09-17 23:00:00,1.0,0.89,6.0,136.0,127.0,1.0
2023-09-18 00:00:00,2.0,3.1,14.0,69.0,94.0,3.0
2023-09-18 01:00:00,1.0,0.61,5.0,159.0,69.0,1.0
2023-09-18 02:00:00,1.0,0.61,5.0,51.0,42.0,1.0
2023-09-18 03:00:00,1.0,9.08,20.0,254.0,42.0,1.0
2023-09-18 04:00:00,1.0,9.1,26.5,18.0,74.0,8.0
2023-09-18 05:00:00,1.0,8.0,33.0,47.0,65.0,6.0
2023-09-18 06:00:00,1.0,3.1,41.0,182.0,78.0,19.0
2023-09-18 07:00:00,1.0,2.3,23.0,18.0,78.0,13.0
2023-09-18 08:00:00,1.0,3.5,34.5,69.0,159.0,20.0
2023-09-18 09:00:00,1.0,6.7,45.0,242.0,78.0,12.0
2023-09-18 10:00:00,1.0,2.9,31.0,18.0,250.0,12.0
2023-09-18 11:00:00,1.0,6.8,32.0,69.0,51.0,19.0
2023-09-18 12:00:00,1.0,4.8,30.0,78.0,174.0,17.0
2023-09-18 13:00:00,1.0,2.5999999999999996,22.5,18.0,3.0,8.0
2023-09-18 14:00:00,1.0,9.45,51.5,247.0,18.0,8.0
2023-09-18 15:00:00,1.0,4.3,44.0,247.0,134.0,4.0
2023-09-18 16:00:00,1.0,4.3,44.0,51.0,42.0,4.0
2023-09-18 17:00:00,1.0,5.385,26.5,18.0,60.0,6.0
2023-09-18 18:00:00,1.0,1.4,18.0,168.0,20.0,3.0
2023-09-18 19:00:00,1.0,1.83,8.0,69.0,168.0,3.0
2023-09-18 20:00:00,1.5,21.195,64.0,168.0,210.0,2.0
2023-09-18 21:00:00,1.5,21.195,64.0,51.0,42.0,2.0
2023-09-18 22:00:00,1.0,0.8,6.0,220.0,200.0,1.0
2023-09-18 23:00:00,1.0,2.59,6.0,174.0,20.0,1.0
2023-09-19 00:00:00,1.0,11.18,22.0,51.0,75.0,2.0
2023-09-19 01:00:00,1.0,12.6,20.0,31.0,137.0,1.0
2023-09-19 02:00:00,1.0,12.6,20.0,51.0,42.0,1.0
2023-09-19 03:00:00,1.0,14.0,30.0,51.0,83.0,1.0
2023-09-19 04:00:00,1.0,2.7,22.0,159.0,51.0,4.0
2023-09-19 05:00:00,1.0,7.25,26.0,20.0,140.0,12.0
2023-09-19 06:00:00,1.0,6.4,39.5,159.0,75.0,16.0
2023-09-19 07:00:00,1.0,4.0,27.0,81.0,174.0,11.0
2023-09-19 08:00:00,1.0,3.3499999999999996,23.0,51.0,20.0,18.0
2023-09-19 09:00:00,1.0,3.8,43.0,119.0,242.0,13.0
2023-09-19 10:00:00,1.0,5.9,34.0,174.0,174.0,14.0
2023-09-19 11:00:00,1.0,4.4,28.0,119.0,159.0,11.0
2023-09-19 12:00:00,1.0,4.7,32.0,167.0,140.0,15.0
2023-09-19 13:00:00,1.0,5.2,22.5,169.0,174.0,12.0
2023-09-19 14:00:00,1.0,4.2,35.0,94.0,39.0,9.0
2023-09-19 15:00:00,1.0,3.85,33.0,247.0,42.0,7.0
2023-09-19 16:00:00,1.0,5.550000000000001,29.0,247.0,69.0,8.0
2023-09-19 17:00:00,1.0,3.8,31.0,185.0,213.0,9.0
2023-09-19 18:00:00,1.0,2.025,24.0,47.0,17.0,6.0
2023-09-19 19:00:00,1.0,1.58,8.0,3.0,69.0,3.0
2023-09-19 20:00:00,1.0,1.58,8.0,51.0,42.0,3.0
2023-09-19 21:00:00,1.0,5.0,28.0,119.0,100.0,3.0
2023-09-19 22:00:00,2.0,4.6899999999999995,23.0,159.0,213.0,2.0
2023-09-19 23:00:00,1.5,5.545,18.0,159.0,126.0,2.0
2023-09-20 00:00:00,1.0,0.1,2.0,69.0,264.0,1.0
2023-09-20 01:00:00,1.0,0.1,2.0,51.0,42.0,1.0
2023-09-20 02:00:00,1.0,0.1,2.0,51.0,42.0,1.0
2023-09-20 03:00:00,1.0,3.1,12.0,247.0,24.0,1.0
2023-09-20 04:00:00,1.0,2.4,51.0,168.0,74.0,3.0
2023-09-20 05:00:00,1.0,3.25,20.0,69.0,197.0,14.0
2023-09-20 06:00:00,1.0,3.7,28.0,69.0,248.0,18.0
2023-09-20 07:00:00,1.0,3.15,37.5,182.0,183.0,20.0
2023-09-20 08:00:00,1.0,5.0,37.0,220.0,168.0,15.0
2023-09-20 09:00:00,1.0,2.7,24.0,235.0,69.0,18.0
2023-09-20 10:00:00,1.0,3.5,21.0,32.0,242.0,13.0
2023-09-20 11:00:00,1.0,4.5,39.0,242.0,65.0,21.0
2023-09-20 12:00:00,1.0,5.495,47.5,78.0,17.0,16.0
2023-09-20 13:00:00,1.0,2.415,21.0,18.0,48.0,16.0
2023-09-20 14:00:00,1.0,2.355,23.5,78.0,18.0,6.0
2023-09-20 15:00:00,1.0,3.4,36.0,136.0,78.0,3.0
2023-09-20 16:00:00,1.0,7.5,35.0,169.0,37.0,6.0
2023-09-20 17:00:00,1.0,4.1,33.0,18.0,3.0,11.0
2023-09-20 18:00:00,1.0,3.3,26.0,69.0,60.0,3.0
2023-09-20 19:00:00,1.0,3.6950000000000003,23.0,81.0,18.0,4.0
2023-09-20 20:00:00,1.0,18.6,82.0,169.0,89.0,1.0
2023-09-20 21:00:00,1.0,3.845,19.0,247.0,200.0,4.0
2023-09-20 22:00:00,1.5,14.09,66.5,247.0,77.0,2.0
2023-09-20 23:00:00,1.0,0.9,5.0,168.0,168.0,1.0
2023-09-21 00:00:00,1.0,0.9,5.0,51.0,42.0,1.0
2023-09-21 01:00:00,1.0,0.9,5.0,51.0,42.0,1.0
2023-09-21 02:00:00,1.0,0.9,5.0,51.0,42.0,1.0
2023-09-21 03:00:00,1.0,0.9,5.0,51.0,42.0,1.0
2023-09-21 04:00:00,1.0,10.4,25.0,18.0,55.0,7.0
2023-09-21 05:00:00,1.0,10.25,33.5,51.0,68.0,10.0
2023-09-21 06:00:00,1.0,5.4,31.0,51.0,137.0,12.0
2023-09-21 07:00:00,1.0,2.8,30.0,18.0,242.0,15.0
2023-09-21 08:00:00,1.0,4.3,37.0,32.0,47.0,18.0
2023-09-21 09:00:00,1.0,4.4,33.5,254.0,3.0,20.0
2023-09-21 10:00:00,1.0,3.61,28.0,18.0,42.0,15.0
2023-09-21 11:00:00,1.0,3.5,23.0,169.0,254.0,9.0
2023-09-21 12:00:00,1.0,4.8,44.0,78.0,236.0,17.0
2023-09-21 13:00:00,1.0,5.58,32.0,31.0,242.0,2.0
2023-09-21 14:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-21 15:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-21 16:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-21 17:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-21 18:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-21 19:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-21 20:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-21 21:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-21 22:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-21 23:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-22 00:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-22 01:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-22 02:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-22 03:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-22 04:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-22 05:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-22 06:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-22 07:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-22 08:00:00,1.0,5.58,32.0,51.0,42.0,2.0
2023-09-22 09:00:00,3.0,3.5,32.0,247.0,151.0,1.0
2023-09-22 10:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-22 11:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-22 12:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-22 13:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-22 14:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-22 15:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-22 16:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-22 17:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-22 18:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-22 19:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-22 20:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-22 21:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-22 22:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-22 23:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 00:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 01:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 02:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 03:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 04:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 05:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 06:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 07:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 08:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 09:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 10:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 11:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 12:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 13:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 14:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 15:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 16:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 17:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 18:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 19:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 20:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 21:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 22:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-23 23:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-24 00:00:00,3.0,3.5,32.0,51.0,42.0,1.0
2023-09-24 01:00:00,3.0,3.5,32.0,51.0,42.0,1.0
